name,start_time,end_time,label,avg_val,avg_act,avg_dom
Ses04M_script01_3_M011,90.8642,101.35,xxx,2.0,3.0,3.0
Ses04M_script01_3_M012,103.14,106.65,xxx,2.0,3.0,4.0
Ses04M_script01_3_M013,108.41,110.08,xxx,3.0,2.5,3.5
Ses04M_script01_3_M014,111.2,113.12,xxx,3.0,3.0,3.5
Ses04M_script01_3_M015,113.99,115.81,xxx,2.5,3.0,4.0
Ses04M_script01_3_M016,122.86,126.14,xxx,3.5,2.5,4.0
Ses04M_script01_3_M017,127.55,133.9,xxx,4.0,3.5,4.5
Ses04M_script01_3_M018,141.0503,145.2518,xxx,3.5,3.5,4.0
Ses04M_script01_3_M019,146.95,148.83,xxx,3.5,3.5,3.5
Ses04M_script01_3_M020,158.1,162.29,xxx,2.5,2.5,3.5
Ses04M_script01_3_M021,164.0,166.51,xxx,2.0,2.5,3.0
Ses04M_script01_3_M022,169.81,174.8874,sad,2.0,2.0,3.0
Ses04M_script01_3_M023,178.57,181.6,sad,1.5,3.5,4.0
Ses04M_script01_3_M024,184.34,193.6441,sad,2.5,2.5,3.5
Ses04M_script01_3_M025,194.8445,198.8959,sad,2.0,2.5,3.5
Ses04M_script01_3_M026,200.7716,203.2475,sad,2.0,3.0,3.0
Ses04M_script01_3_M027,206.72,212.4758,sad,2.0,2.5,4.0
Ses04M_script01_3_M028,212.5508,227.36,sad,2.0,3.0,4.0
Ses04M_script01_3_M029,227.48,236.63,xxx,2.0,3.5,5.0
Ses04M_script01_3_M030,239.05,250.93,sad,2.0,3.0,4.0
Ses04M_script01_3_M031,250.99,262.58,sad,2.0,3.0,4.0
Ses04M_script01_3_M032,262.93,279.64,sad,2.0,3.0,4.5
Ses04M_script01_3_M033,279.77,290.27,sad,2.0,2.5,4.5
Ses04M_script01_3_M034,291.06,305.63,sad,2.0,3.5,4.5
Ses04M_script01_3_M035,306.56,321.91,sad,2.0,3.0,4.0
Ses04M_script01_3_M036,324.0,326.28,xxx,3.0,3.0,4.0
Ses04M_script01_3_M037,341.04,344.6,hap,3.5,3.5,4.0
Ses04M_script02_1_F000,21.14,22.91,neu,2.5,1.5,2.0
Ses04M_script02_1_F001,43.14,44.6,xxx,2.5,2.5,3.0
Ses04M_script02_1_F002,46.65,48.58,ang,2.0,2.5,3.5
Ses04M_script02_1_F003,49.52,52.27,ang,2.0,3.5,3.0
Ses04M_script02_1_F004,52.89,58.0,ang,2.0,4.0,3.0
Ses04M_script02_1_F005,72.68,74.05,ang,2.5,2.5,3.0
Ses04M_script02_1_F006,105.92,107.5,xxx,2.5,1.5,2.5
Ses04M_script02_1_F007,108.19,110.4921,ang,2.0,3.0,2.5
Ses04M_script02_1_F008,115.21,117.38,ang,2.5,3.0,3.5
Ses04M_script02_1_F009,117.51,118.9223,fru,2.5,2.0,3.0
Ses04M_script02_1_F010,120.07,121.8587,ang,2.5,2.5,2.5
Ses04M_script02_1_F011,129.01,131.7097,fru,2.0,3.5,2.5
Ses04M_script02_1_F012,132.7516,135.55,ang,2.0,3.5,2.5
Ses04M_script02_1_F013,149.07,156.28,ang,2.0,4.0,3.0
Ses04M_script02_1_F014,176.82,179.02,neu,2.0,3.0,3.0
Ses04M_script02_1_F015,179.05,183.72,fru,2.0,3.5,3.0
Ses04M_script02_1_F016,200.81,203.1767,fru,2.5,2.5,2.5
Ses04M_script02_1_F017,204.0766,205.5448,ang,2.5,3.5,3.0
Ses04M_script02_1_F018,218.74,228.8935,ang,2.5,3.5,3.5
Ses04M_script02_1_F019,230.99,233.96,fru,2.0,3.0,3.0
Ses04M_script02_1_F020,309.3591,311.8692,fru,2.5,2.5,2.5
Ses04M_script02_1_F021,313.7,315.45,fru,2.0,3.0,2.5
Ses04M_script02_1_M000,6.79,15.24,xxx,4.0,2.5,2.5
Ses04M_script02_1_M001,15.29,21.59,exc,3.5,2.5,2.5
Ses04M_script02_1_M002,22.8751,34.92,exc,4.0,4.0,2.5
Ses04M_script02_1_M003,35.11,43.57,exc,3.0,3.0,2.5
Ses04M_script02_1_M004,44.25,47.14,xxx,2.5,3.0,3.0
Ses04M_script02_1_M005,48.3551,50.0,neu,2.5,2.0,2.0
Ses04M_script02_1_M006,51.84,53.328,fru,2.5,2.5,2.0
Ses04M_script02_1_M007,56.96,68.46,xxx,2.5,3.5,2.5
Ses04M_script02_1_M008,68.72,73.4,exc,3.5,2.5,2.0
Ses04M_script02_1_M009,73.7877,82.36,neu,3.0,2.5,2.5
Ses04M_script02_1_M010,82.6482,99.1256,xxx,4.0,2.5,2.5
Ses04M_script02_1_M011,101.15,106.55,xxx,3.5,2.5,2.0
Ses04M_script02_1_M012,106.83,108.69,neu,3.0,2.5,2.0
Ses04M_script02_1_M013,110.2,115.5,fru,2.0,3.5,2.5
Ses04M_script02_1_M014,117.11,118.01,neu,3.0,3.0,2.5
Ses04M_script02_1_M015,118.55,120.82,neu,2.5,2.5,2.0
Ses04M_script02_1_M016,121.6219,129.4,fru,2.5,3.0,2.5
Ses04M_script02_1_M017,130.9519,133.22,xxx,2.5,2.0,1.5
Ses04M_script02_1_M018,135.3091,149.4,exc,2.5,3.5,2.5
Ses04M_script02_1_M019,155.73,167.088,fru,3.0,3.0,2.5
Ses04M_script02_1_M020,167.6,170.99,exc,3.0,2.5,2.5
Ses04M_script02_1_M021,173.0554,177.2232,exc,3.5,2.5,2.5
Ses04M_script02_1_M022,183.12,193.33,exc,3.0,3.0,2.5
Ses04M_script02_1_M023,193.39,201.32,exc,2.5,3.0,2.5
Ses04M_script02_1_M024,202.4663,204.3134,sur,2.5,3.0,2.0
Ses04M_script02_1_M025,205.83,219.15,xxx,3.0,3.0,2.5
Ses04M_script02_1_M026,228.4199,231.53,xxx,2.5,2.0,3.0
Ses04M_script02_1_M027,233.51,244.191,xxx,2.0,3.5,3.0
Ses04M_script02_1_M028,244.32,258.6359,exc,3.5,3.0,2.5
Ses04M_script02_1_M029,258.7307,271.7548,exc,3.0,3.0,2.5
Ses04M_script02_1_M030,271.7969,281.7952,exc,3.0,3.0,2.5
Ses04M_script02_1_M031,281.85,291.49,exc,3.5,3.5,2.5
Ses04M_script02_1_M032,291.57,309.6906,exc,3.5,4.0,2.5
Ses04M_script02_1_M033,311.3956,314.0951,exc,3.0,2.5,1.5
Ses04M_script02_2_F000,5.9327,9.3542,neu,3.0,1.5,2.5
Ses04M_script02_2_F001,10.74,13.18,xxx,2.5,2.5,2.5
Ses04M_script02_2_F002,13.78,15.66,xxx,2.0,2.5,3.5
Ses04M_script02_2_F003,18.59,25.91,xxx,2.0,2.5,4.5
Ses04M_script02_2_F004,27.91,41.01,xxx,2.0,3.5,4.5
Ses04M_script02_2_F005,41.95,45.11,xxx,2.0,3.0,4.0
Ses04M_script02_2_F006,51.7,58.18,ang,1.5,4.5,4.5
Ses04M_script02_2_F007,58.76,63.1633,ang,1.5,3.0,4.5
Ses04M_script02_2_F008,71.9,74.91,xxx,1.5,3.0,4.5
Ses04M_script02_2_F009,75.29,78.7091,ang,1.5,3.5,4.5
Ses04M_script02_2_F010,83.64,87.29,fru,1.5,4.0,4.5
Ses04M_script02_2_F011,87.97,102.941,xxx,1.5,4.5,4.5
Ses04M_script02_2_F012,104.12,106.43,fru,2.0,3.0,4.0
Ses04M_script02_2_F013,107.02,114.81,ang,1.5,4.0,4.5
Ses04M_script02_2_F014,117.12,119.65,xxx,1.5,4.0,5.0
Ses04M_script02_2_F015,143.49,146.23,xxx,2.5,3.0,3.0
Ses04M_script02_2_F016,146.8614,161.1154,sad,4.0,3.5,3.5
Ses04M_script02_2_F017,161.16,178.8884,xxx,4.0,3.5,4.0
Ses04M_script02_2_F018,179.82,184.02,sad,4.0,3.0,3.0
Ses04M_script02_2_F019,195.62,200.95,sad,2.0,2.5,3.5
Ses04M_script02_2_F020,206.06,208.26,sad,2.0,2.0,2.5
Ses04M_script02_2_F021,210.05,212.3855,sad,2.0,2.0,3.0
Ses04M_script02_2_F022,214.98,216.5281,fru,2.0,2.5,3.5
Ses04M_script02_2_F023,217.4,218.63,fru,2.0,3.0,3.5
Ses04M_script02_2_F024,219.34,220.7152,fru,1.0,3.5,4.0
Ses04M_script02_2_F025,221.47,222.86,ang,2.0,3.5,4.5
Ses04M_script02_2_F026,230.01,233.08,ang,1.5,3.5,4.0
Ses04M_script02_2_F027,259.96,263.42,ang,1.5,4.0,4.5
Ses04M_script02_2_F028,263.45,267.82,ang,1.5,4.5,4.5
Ses04M_script02_2_F029,268.08,271.73,ang,1.5,3.5,4.5
Ses04M_script02_2_F030,272.16,282.25,xxx,1.5,4.5,4.5
Ses04M_script02_2_F031,283.28,296.77,fru,2.0,3.5,4.5
Ses04M_script02_2_F032,298.74,300.4934,sad,2.0,2.5,4.0
Ses04M_script02_2_F033,303.5669,309.04,xxx,2.0,2.5,4.0
Ses04M_script02_2_F034,309.8476,320.6718,xxx,2.5,3.0,4.0
Ses04M_script02_2_F035,324.29,329.99,hap,3.5,2.5,3.5
Ses04M_script02_2_F036,335.7722,346.1,hap,4.0,3.0,4.0
Ses04M_script02_2_F037,352.9662,354.3916,xxx,4.0,2.0,3.0
Ses04M_script02_2_M000,8.9929,11.2696,neu,3.0,3.5,3.0
Ses04M_script02_2_M001,12.36,14.25,neu,3.0,3.0,3.0
Ses04M_script02_2_M002,15.2,19.09,fru,2.5,2.5,3.5
Ses04M_script02_2_M003,25.26,28.35,xxx,2.0,2.5,3.5
Ses04M_script02_2_M004,40.09,42.33,xxx,2.5,2.5,2.0
Ses04M_script02_2_M005,45.123,52.14,fru,2.5,2.5,3.5
Ses04M_script02_2_M006,57.53,59.26,ang,2.0,3.0,3.5
Ses04M_script02_2_M007,62.61,72.26,ang,2.5,3.0,4.5
Ses04M_script02_2_M008,74.44,75.6,xxx,2.5,2.5,3.0
Ses04M_script02_2_M009,78.2637,81.36,xxx,2.5,2.5,3.5
Ses04M_script02_2_M010,81.8272,84.12,xxx,2.0,2.5,3.0
Ses04M_script02_2_M011,86.69,88.72,fru,2.0,3.5,3.5
Ses04M_script02_2_M012,102.45,104.73,xxx,2.0,3.0,2.5
Ses04M_script02_2_M013,105.8,107.46,fru,1.5,2.5,3.5
Ses04M_script02_2_M014,113.97,117.95,fru,2.5,2.5,3.0
Ses04M_script02_2_M015,119.17,124.55,fru,2.0,3.5,4.0
Ses04M_script02_2_M016,124.63,137.22,fru,2.0,4.0,4.0
Ses04M_script02_2_M017,137.2423,141.2,fru,2.5,3.0,3.5
Ses04M_script02_2_M018,141.2,144.8084,fru,2.5,3.0,3.5
Ses04M_script02_2_M019,145.47,147.1286,fru,3.0,2.0,2.5
Ses04M_script02_2_M020,178.443,180.8,neu,3.0,3.0,3.5
Ses04M_script02_2_M021,183.18,196.18,neu,2.5,3.0,4.0
Ses04M_script02_2_M022,200.02,206.64,xxx,2.0,3.0,3.5
Ses04M_script02_2_M023,207.49,210.64,xxx,2.5,2.5,3.5
Ses04M_script02_2_M024,212.38,215.31,fru,2.5,2.5,3.0
Ses04M_script02_2_M025,215.82,218.06,fru,2.5,3.5,3.0
Ses04M_script02_2_M026,218.23,220.03,fru,2.0,3.5,4.0
Ses04M_script02_2_M027,220.35,221.87,fru,2.0,3.5,3.5
Ses04M_script02_2_M028,222.38,230.77,xxx,1.5,4.5,4.0
Ses04M_script02_2_M029,232.19,243.7403,ang,1.5,4.0,4.5
Ses04M_script02_2_M030,243.76,252.39,xxx,1.5,4.0,4.5
Ses04M_script02_2_M031,252.41,260.35,ang,1.5,4.5,4.5
Ses04M_script02_2_M032,262.62,264.26,fru,2.5,3.0,4.0
Ses04M_script02_2_M033,267.31,268.58,fru,2.5,2.5,4.0
Ses04M_script02_2_M034,271.0,272.95,ang,2.5,3.5,3.5
Ses04M_script02_2_M035,281.44,283.72,fru,2.0,3.0,4.0
Ses04M_script02_2_M036,296.3508,299.06,xxx,2.0,3.0,4.0
Ses04M_script02_2_M037,300.1816,304.146,sad,2.0,3.0,3.0
Ses04M_script02_2_M038,308.3331,310.3,sur,3.0,3.0,2.0
Ses04M_script02_2_M039,320.0036,324.83,hap,2.5,3.0,3.5
Ses04M_script02_2_M040,329.51,336.3,hap,2.5,3.0,3.5
Ses04M_script02_2_M041,346.66,353.3225,hap,4.0,3.0,3.5
Ses04M_script02_2_M042,354.1688,355.6388,xxx,4.0,2.5,2.5
Ses04M_script03_1_F000,8.88,10.21,xxx,2.5,3.0,3.5
Ses04M_script03_1_F001,10.58,13.54,fea,2.0,4.0,4.0
Ses04M_script03_1_F002,14.29,16.28,fea,2.0,4.0,4.0
Ses04M_script03_1_F003,18.55,21.47,xxx,4.0,3.0,3.5
Ses04M_script03_1_F004,22.39,25.26,xxx,3.5,3.5,3.5
Ses04M_script03_1_F005,28.57,31.82,exc,4.0,4.5,4.5
Ses04M_script03_1_F006,33.54,35.39,exc,4.0,3.5,3.5
Ses04M_script03_1_F007,37.12,40.04,exc,5.0,4.0,3.5
Ses04M_script03_1_F008,43.75,47.0,exc,3.0,3.5,3.5
Ses04M_script03_1_F009,47.95,50.95,exc,2.5,3.5,4.0
Ses04M_script03_1_F010,53.67,56.37,xxx,4.0,2.5,2.5
Ses04M_script03_1_F011,63.82,66.9514,xxx,4.0,3.5,3.5
Ses04M_script03_1_F012,69.42,70.74,exc,4.0,3.0,2.5
Ses04M_script03_1_F013,83.89,87.42,neu,4.0,3.5,4.0
Ses04M_script03_1_F014,90.2854,95.44,exc,4.0,4.0,4.0
Ses04M_script03_1_F015,96.94,100.1596,exc,2.5,3.5,3.0
Ses04M_script03_1_F016,102.74,105.44,xxx,3.5,2.5,3.0
Ses04M_script03_1_F017,107.49,111.34,exc,3.0,4.0,4.0
Ses04M_script03_1_F018,113.0,115.28,exc,2.5,3.5,3.0
Ses04M_script03_1_F019,121.58,124.42,xxx,4.0,3.5,3.5
Ses04M_script03_1_F020,147.0951,149.5837,xxx,3.0,3.5,4.0
Ses04M_script03_1_F021,162.9098,171.5798,exc,4.0,4.0,4.5
Ses04M_script03_1_F022,173.64,175.61,exc,4.0,3.5,3.0
Ses04M_script03_1_F023,178.7,183.8,exc,5.0,4.5,4.0
Ses04M_script03_1_F024,184.54,190.15,exc,3.0,4.0,4.0
Ses04M_script03_1_F025,191.06,193.6,exc,4.0,3.5,3.0
Ses04M_script03_1_F026,197.53,201.52,exc,4.0,4.0,3.5
Ses04M_script03_1_F027,204.99,207.75,exc,3.5,3.5,3.5
Ses04M_script03_1_F028,208.6,215.23,exc,4.5,4.5,4.0
Ses04M_script03_1_F029,218.31,222.65,exc,4.5,4.5,4.5
Ses04M_script03_1_F030,225.08,227.4261,exc,4.0,3.5,3.5
Ses04M_script03_1_M000,7.42,9.32,fea,2.5,4.0,4.0
Ses04M_script03_1_M001,9.86,10.91,fea,3.0,3.5,4.0
Ses04M_script03_1_M002,13.15,14.69,fea,2.5,3.5,4.0
Ses04M_script03_1_M003,15.7076,19.15,neu,3.5,3.0,3.5
Ses04M_script03_1_M004,20.7,22.87,exc,3.0,3.0,3.5
Ses04M_script03_1_M005,24.49,28.97,xxx,2.0,4.0,3.5
Ses04M_script03_1_M006,31.27,34.02,exc,3.0,3.5,4.0
Ses04M_script03_1_M007,34.97,37.45,exc,3.0,3.5,3.5
Ses04M_script03_1_M008,39.56,44.22,xxx,3.5,3.0,3.0
Ses04M_script03_1_M009,46.56,48.46,xxx,2.0,3.5,3.0
Ses04M_script03_1_M010,50.43,54.1,neu,3.0,3.0,3.5
Ses04M_script03_1_M011,56.58,64.44,xxx,2.5,3.5,4.0
Ses04M_script03_1_M012,66.55,69.83,neu,2.5,3.0,3.5
Ses04M_script03_1_M013,70.26,84.45,ang,2.5,4.0,4.5
Ses04M_script03_1_M014,86.92,90.86,xxx,3.5,3.0,3.0
Ses04M_script03_1_M015,94.94,97.3231,xxx,2.5,2.5,3.5
Ses04M_script03_1_M016,99.5976,103.11,sad,2.0,3.0,3.0
Ses04M_script03_1_M017,104.9227,108.22,xxx,2.5,4.0,3.0
Ses04M_script03_1_M018,110.87,113.52,xxx,3.5,3.5,4.0
Ses04M_script03_1_M019,114.81,122.22,xxx,3.0,3.5,3.5
Ses04M_script03_1_M020,123.46,139.1477,xxx,2.0,4.0,4.0
Ses04M_script03_1_M021,139.1744,147.1219,exc,3.5,3.5,4.5
Ses04M_script03_1_M022,148.8345,163.63,xxx,3.5,3.5,4.0
Ses04M_script03_1_M023,170.777,173.97,xxx,3.5,2.5,3.0
Ses04M_script03_1_M024,175.04,179.35,xxx,2.0,3.0,4.0
Ses04M_script03_1_M025,183.3,185.21,ang,2.0,3.5,4.5
Ses04M_script03_1_M026,189.56,191.54,xxx,3.0,3.0,2.5
Ses04M_script03_1_M027,193.1,198.21,xxx,2.0,3.0,4.0
Ses04M_script03_1_M028,201.3627,203.34,neu,2.5,1.5,2.0
Ses04M_script03_1_M029,203.4,205.5,exc,3.0,3.5,3.5
Ses04M_script03_1_M030,207.1,209.23,xxx,2.5,2.5,3.0
Ses04M_script03_1_M031,214.7,219.05,xxx,4.5,3.0,3.5
Ses04M_script03_1_M032,222.07,225.37,xxx,4.0,3.0,4.0
Ses04M_script03_1_M033,226.9,231.71,neu,3.0,3.5,4.0
Ses04M_script03_2_F000,12.1431,14.74,ang,2.5,3.5,3.0
Ses04M_script03_2_F001,15.75,22.067,hap,4.5,3.0,2.5
Ses04M_script03_2_F002,23.38,27.23,hap,4.5,3.5,2.5
Ses04M_script03_2_F003,27.65,29.89,hap,4.0,3.0,2.5
Ses04M_script03_2_F004,32.21,34.18,xxx,3.0,3.5,3.0
Ses04M_script03_2_F005,36.47,39.2,xxx,2.5,4.0,3.0
Ses04M_script03_2_F006,42.26,46.67,exc,4.0,3.5,3.0
Ses04M_script03_2_F007,48.47,52.4,xxx,4.0,3.5,2.5
Ses04M_script03_2_F008,54.74,58.56,hap,4.0,2.5,2.5
Ses04M_script03_2_F009,61.01,62.04,neu,3.0,3.0,2.0
Ses04M_script03_2_F010,63.32,65.0737,ang,2.5,3.0,3.0
Ses04M_script03_2_F011,65.99,70.18,xxx,4.0,2.5,2.5
Ses04M_script03_2_F012,70.89,74.8193,fru,4.0,3.0,3.5
Ses04M_script03_2_F013,75.92,78.74,fru,2.0,3.5,2.5
Ses04M_script03_2_F014,82.03,83.9324,ang,2.5,3.5,2.5
Ses04M_script03_2_F015,85.69,90.08,fru,2.0,3.0,3.5
Ses04M_script03_2_F016,93.46,98.23,fru,2.0,3.5,3.0
Ses04M_script03_2_F017,104.05,107.0655,ang,2.5,2.5,2.5
Ses04M_script03_2_F018,110.55,112.43,fru,1.5,3.5,3.0
Ses04M_script03_2_F019,112.86,114.4688,ang,1.5,4.0,3.5
Ses04M_script03_2_F020,119.98,123.14,fru,2.5,3.5,3.0
Ses04M_script03_2_F021,125.57,130.63,xxx,3.5,2.0,2.5
Ses04M_script03_2_F022,131.57,133.22,ang,2.0,4.0,3.0
Ses04M_script03_2_F023,133.34,135.67,ang,2.0,3.5,3.0
Ses04M_script03_2_F024,139.78,141.2266,neu,2.5,2.0,2.0
Ses04M_script03_2_F025,144.56,148.48,fru,2.0,3.5,3.5
Ses04M_script03_2_F026,154.87,157.44,ang,2.5,3.0,3.5
Ses04M_script03_2_F027,160.72,162.2,fru,2.0,3.0,3.0
Ses04M_script03_2_F028,162.26,168.53,ang,2.0,4.5,3.5
Ses04M_script03_2_F029,171.25,173.849,ang,2.5,3.0,3.5
Ses04M_script03_2_F030,175.84,178.69,ang,2.0,3.0,3.5
Ses04M_script03_2_F031,191.15,195.16,ang,2.0,3.5,3.0
Ses04M_script03_2_F032,196.01,197.95,ang,3.0,3.5,3.0
Ses04M_script03_2_F033,206.71,212.1477,ang,2.0,4.0,3.5
Ses04M_script03_2_F034,216.7,218.66,ang,2.0,2.5,3.5
Ses04M_script03_2_F035,224.92,228.29,ang,2.0,3.5,3.0
Ses04M_script03_2_F036,232.75,235.0415,ang,2.0,3.5,2.5
Ses04M_script03_2_F037,238.12,242.2,ang,3.5,3.5,3.0
Ses04M_script03_2_F038,243.9,246.62,xxx,4.0,3.0,2.5
Ses04M_script03_2_F039,249.36,252.1562,ang,2.0,3.5,3.5
Ses04M_script03_2_F040,253.27,257.25,ang,2.5,3.5,3.5
Ses04M_script03_2_F041,258.71,261.9019,ang,1.5,4.0,3.5
Ses04M_script03_2_F042,263.25,268.4503,ang,2.0,4.0,3.0
Ses04M_script03_2_F043,269.12,270.9465,neu,2.0,2.0,1.5
Ses04M_script03_2_F044,271.8356,276.57,ang,1.5,4.0,3.5
Ses04M_script03_2_F045,278.33,279.09,ang,2.0,4.5,2.5
Ses04M_script03_2_F046,279.12,284.3,ang,1.5,4.0,3.0
Ses04M_script03_2_F047,284.33,288.18,ang,2.0,3.5,3.5
Ses04M_script03_2_F048,288.38,289.75,ang,2.0,4.0,3.5
Ses04M_script03_2_F049,289.77,295.21,ang,1.5,4.5,4.0
Ses04M_script03_2_F050,295.22,296.72,ang,1.5,5.0,3.0
Ses04M_script03_2_F051,296.73,300.79,ang,1.5,4.5,4.0
Ses04M_script03_2_F052,300.82,302.35,ang,1.5,4.5,3.5
Ses04M_script03_2_M000,9.31,12.2248,xxx,2.5,2.5,2.5
Ses04M_script03_2_M001,14.12,16.17,neu,3.0,2.5,2.0
Ses04M_script03_2_M002,21.6,24.44,xxx,4.0,3.5,2.5
Ses04M_script03_2_M003,26.46,28.11,xxx,4.0,2.5,2.5
Ses04M_script03_2_M004,29.37,32.64,fru,3.0,3.0,2.5
Ses04M_script03_2_M005,33.82,36.97,fru,2.5,3.5,3.0
Ses04M_script03_2_M006,38.7,42.9,xxx,2.5,3.0,3.0
Ses04M_script03_2_M007,46.07,49.23,fru,2.0,3.5,3.0
Ses04M_script03_2_M008,51.9,55.17,ang,2.0,3.0,2.5
Ses04M_script03_2_M009,60.02,61.2951,neu,2.5,1.5,0.5
Ses04M_script03_2_M010,61.73,63.89,ang,2.0,4.0,3.0
Ses04M_script03_2_M011,64.3898,66.47,ang,2.0,4.5,3.0
Ses04M_script03_2_M012,69.58,71.41,ang,2.0,4.5,2.5
Ses04M_script03_2_M013,74.3577,77.1,ang,2.0,3.0,2.5
Ses04M_script03_2_M014,77.75,80.5642,ang,2.5,3.5,2.5
Ses04M_script03_2_M015,80.6325,82.74,xxx,3.0,2.0,2.0
Ses04M_script03_2_M016,83.4879,86.19,fru,3.0,2.0,2.5
Ses04M_script03_2_M017,89.84,93.89,fru,3.0,3.0,2.5
Ses04M_script03_2_M018,97.66,104.6,fru,2.5,2.5,3.0
Ses04M_script03_2_M019,106.26,111.34,fru,2.0,3.5,2.5
Ses04M_script03_2_M020,112.02,113.62,ang,2.0,3.5,3.0
Ses04M_script03_2_M021,113.9046,116.14,ang,2.5,4.0,3.0
Ses04M_script03_2_M022,117.81,120.42,ang,2.5,3.0,2.5
Ses04M_script03_2_M023,122.26,126.08,fru,2.5,2.5,2.0
Ses04M_script03_2_M024,129.84,132.55,ang,2.5,3.5,2.5
Ses04M_script03_2_M025,132.59,133.93,ang,3.5,3.0,3.0
Ses04M_script03_2_M026,136.4393,138.02,neu,2.5,2.0,1.5
Ses04M_script03_2_M027,140.93,145.08,ang,2.5,3.5,3.5
Ses04M_script03_2_M028,149.64,151.79,neu,2.5,2.0,2.0
Ses04M_script03_2_M029,151.83,155.36,ang,2.5,3.5,3.0
Ses04M_script03_2_M030,157.03,161.43,ang,2.5,3.5,3.5
Ses04M_script03_2_M031,161.49,162.75,ang,2.0,4.0,3.5
Ses04M_script03_2_M032,168.55,171.55,xxx,2.5,2.0,2.5
Ses04M_script03_2_M033,173.44,176.83,ang,2.0,2.5,3.5
Ses04M_script03_2_M034,180.04,184.2,ang,2.5,3.0,3.0
Ses04M_script03_2_M035,186.05,191.63,ang,2.5,3.0,3.5
Ses04M_script03_2_M036,194.73,196.53,ang,2.0,4.0,3.5
Ses04M_script03_2_M037,197.36,207.1039,fru,2.5,3.5,3.0
Ses04M_script03_2_M038,211.5664,217.03,ang,2.5,2.5,3.5
Ses04M_script03_2_M039,219.94,225.69,xxx,2.0,3.0,3.0
Ses04M_script03_2_M040,227.36,229.96,ang,2.5,3.5,3.5
Ses04M_script03_2_M041,230.5277,233.24,ang,2.5,3.5,3.5
Ses04M_script03_2_M042,234.3918,238.46,xxx,2.5,2.5,3.5
Ses04M_script03_2_M043,241.6583,244.74,ang,2.5,2.5,3.0
Ses04M_script03_2_M044,246.73,249.95,xxx,2.5,2.0,2.5
Ses04M_script03_2_M045,251.7117,253.74,xxx,2.5,2.5,3.0
Ses04M_script03_2_M046,256.91,259.11,ang,1.5,4.0,3.5
Ses04M_script03_2_M047,261.3,263.54,ang,2.0,4.5,4.0
Ses04M_script03_2_M048,270.8098,272.0237,ang,2.5,3.5,3.0
Ses04M_script03_2_M049,276.14,278.8,ang,1.5,3.0,3.0
Ses04M_script03_2_M050,278.84,284.04,ang,1.5,4.5,4.0
Ses04M_script03_2_M051,287.38,289.16,ang,2.0,3.5,4.0
Ses04M_script03_2_M052,289.27,290.35,ang,2.5,4.5,4.0
Ses04M_script03_2_M053,291.15,293.05,ang,1.5,4.0,4.0
Ses04M_script03_2_M054,293.08,295.43,ang,1.5,4.0,4.0
Ses04M_script03_2_M055,295.6698,300.36,ang,1.5,4.0,4.0
Ses04M_script03_2_M056,300.39,302.31,ang,1.5,4.5,4.5
Ses05F_impro01_F000,3.6132,6.17,neu,4.0,2.5,3.0
Ses05F_impro01_F001,14.15,19.49,fru,2.5,3.0,3.0
Ses05F_impro01_F002,22.85,26.9,fru,2.5,3.0,3.5
Ses05F_impro01_F003,29.98,34.46,fru,2.5,3.0,3.0
Ses05F_impro01_F004,39.48,42.18,fru,2.5,3.5,3.0
Ses05F_impro01_F005,42.84,45.78,fru,2.5,3.5,3.0
Ses05F_impro01_F006,46.82,53.74,fru,2.0,3.5,4.0
Ses05F_impro01_F007,58.28,65.33,fru,2.0,3.5,4.0
Ses05F_impro01_F008,65.34,69.58,neu,2.0,3.5,3.5
Ses05F_impro01_F009,74.06,76.68,fru,1.5,3.0,3.5
Ses05F_impro01_F010,86.89,88.5,fru,1.5,3.5,3.5
Ses05F_impro01_F011,88.52,91.5428,fru,2.0,3.0,3.5
Ses05F_impro01_F012,96.25,101.6,fru,2.0,3.5,4.0
Ses05F_impro01_F013,117.86,128.73,fru,2.0,3.5,4.0
Ses05F_impro01_F014,130.3,134.77,fru,2.0,4.0,4.5
Ses05F_impro01_F015,135.38,136.73,fru,2.5,3.0,3.0
Ses05F_impro01_F016,136.76,140.55,fru,1.5,3.5,4.5
Ses05F_impro01_F017,144.68,150.7,ang,1.5,4.0,4.0
Ses05F_impro01_F018,150.95,152.51,ang,1.5,4.0,4.0
Ses05F_impro01_F019,154.96,159.55,fru,2.0,4.0,4.0
Ses05F_impro01_F020,160.01,164.82,ang,2.0,3.0,4.0
Ses05F_impro01_F021,167.25,169.38,fru,2.0,3.0,3.5
Ses05F_impro01_F022,171.71,174.13,fru,2.0,3.0,3.5
Ses05F_impro01_F023,179.52,181.6059,fru,2.0,3.0,2.5
Ses05F_impro01_M000,5.78,14.78,neu,2.5,2.5,4.0
Ses05F_impro01_M001,17.64,24.16,xxx,2.5,3.0,3.5
Ses05F_impro01_M002,26.65,31.48,xxx,2.0,3.0,3.5
Ses05F_impro01_M003,34.11,40.88,neu,2.0,4.0,3.5
Ses05F_impro01_M004,41.11,44.39,fru,2.0,4.0,4.0
Ses05F_impro01_M005,44.42,48.16,fru,2.0,4.0,4.0
Ses05F_impro01_M006,52.11,59.09,fru,2.0,3.5,4.5
Ses05F_impro01_M007,67.69,69.34,fru,2.0,3.0,3.0
Ses05F_impro01_M008,69.37,74.36,fru,2.0,4.0,4.0
